,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
302606,26,6,北乞,1,60304,146,50304,8,35856,36558,56916,0,405,146,50307,8,42876,45684,40770,0,408,146,50403,8,42876,43578,42876,0,401,146,50405,8,33750,48492,47088,0,410,146,50404,8,33750,52704,42876,0,401,146,50207,8,45684,54810,28836,0,405,146,50103,8,35856,38664,54810,0,3,5,555,388,18000,10,10204,6,50206,30,0,0,300,4007,3003,0,1,302607,"""又遇到了洪齐公，真是老友相见。""",0,0,0,7,2000,61,0,402606,5,0,18000,2500,30,100,100,100,100,100,1,100
302607,26,7,中不通,1,60307,147,50307,8,38214,31149,60822,0,406,147,50403,8,45279,31855,53050,0,409,147,50411,8,48105,47398,34681,0,402,147,50406,8,36094,52344,41746,0,401,147,50102,8,45985,40333,43866,0,402,147,50206,8,43159,36094,50931,0,404,147,50212,8,45279,41746,43159,0,3,5,558,390,18000,10,10205,6,50207,30,0,0,300,4007,3003,0,1,302608,"""这一场是老顽童老顽童。""",0,0,0,7,2000,61,302607,402607,5,0,18000,2500,33,100,100,100,100,100,1,100
302608,26,8,西傲,1,60402,147,50403,8,36801,53757,39627,0,407,147,50411,8,37507,53757,38920,0,410,147,50407,8,35388,53757,41040,0,401,147,50407,8,43866,41040,45279,0,402,147,50111,8,38920,44572,46692,0,403,147,50209,8,36094,46692,47398,0,403,147,50302,8,41746,53050,35388,0,3,5,558,390,18000,10,20201,6,50208,30,0,0,300,4007,3003,0,1,302609,"""没想到扬过初出茅庐却已经有了“西傲”称号。""",0,0,0,7,2000,61,0,402608,5,0,18000,2500,38,100,100,100,100,100,1,100
302609,26,9,北仁,1,60411,148,50411,8,46998,49131,34911,0,408,148,50407,8,36333,44154,50553,0,401,148,50403,8,36333,55530,39177,0,402,148,50402,8,46998,32778,51264,0,403,148,50211,8,46287,37755,46998,0,404,148,50002,8,39888,42732,48420,0,402,148,50008,8,42021,38466,50553,0,4,5,748,523,24000,13,40201,8,50209,30,0,0,400,4007,3003,0,1,302610,"""郭大侠为国为民，“北仁”称号当之无愧。""",0,0,0,7,2000,61,0,402609,5,0,24000,2500,47,100,100,100,100,100,1,100
302610,26,10,中真武,1,60407,150,50407,8,43290,53370,36090,0,409,150,50403,8,39690,46170,46890,0,402,150,50405,8,36090,43290,53370,0,403,150,50404,8,35370,47610,49770,0,404,150,50207,8,48330,54090,30330,0,405,150,50307,8,43290,38250,51210,0,401,150,50401,8,46170,40410,46170,0,4,5,756,529,24800,13,10201,8,50208,30,0,0,400,4007,3003,0,1,0,"""主办人王真人就在眼前，战胜他就是天下第一了。""",0,0,0,7,2000,61,302610,402610,5,0,24800,2500,43,100,100,100,100,100,1,100
400106,1,6,无量掌门  精英,1,60213,3,50403,1,662,707,426,0,309,3,50405,1,617,393,786,0,316,3,50406,1,628,673,494,0,302,3,50102,1,662,460,673,0,0,3,0,1,471,640,685,0,0,3,0,1,673,426,696,0,0,3,0,1,572,438,786,0,3,5,189,132,600,100,40001,0,0,20,0,0,300,4005,0,0,1,400205,"""“来者何人？怎么最近那么多邪教人士对我派无量玉璧感兴趣。”""",2,0,0,3,2000,0,0,0,3,6,2,0,0,100,100,100,100,100,0,100
400205,2,5,梅超疯  精英,1,60101,6,50405,1,940,940,999,0,302,6,50406,1,836,940,1102,0,301,6,50407,1,807,999,1073,0,403,6,50111,1,925,969,984,0,0,6,0,1,1058,748,1073,0,0,6,0,1,910,822,1146,0,0,6,0,1,955,1146,777,0,2,5,135,94,800,0,0,0,0,20,0,0,200,6001,0,0,1,400208,"""没想到江湖恶人铁尸梅超疯竟然躲在桃花岛上，赶紧为武林除害。""",2,0,0,3,2000,0,0,0,3,5,2,0,0,100,100,100,100,100,0,100
400208,2,8,穆念慈  精英,1,60106,8,50406,1,1224,1102,1364,0,309,8,50407,1,1067,1259,1364,0,301,8,50402,1,1049,1119,1521,0,302,8,50211,1,1154,1451,1084,0,0,8,0,1,1346,822,1521,0,0,8,0,1,1032,1206,1451,0,0,8,0,1,997,1451,1241,0,3,5,211,147,1200,0,0,0,0,20,0,0,300,6006,0,0,1,400209,"""此人是桃花岛的好朋友，看来也不是善类。""",2,0,0,3,2000,0,0,0,3,8,2,0,0,100,100,100,100,100,0,100
400209,2,9,蓉儿  精英,1,60201,9,50407,1,1351,1697,1140,0,309,9,50402,1,1140,1332,1716,0,302,9,50404,1,1486,1198,1505,0,309,9,50207,1,1274,1198,1716,0,0,9,0,1,1505,1678,1005,0,0,9,0,1,1140,1447,1601,0,0,9,0,1,1409,1101,1678,0,4,5,288,201,1600,40,40101,0,0,20,0,0,400,4005,0,0,1,400306,"""原来是桃花岛主女儿蓉儿，此人聪明伶俐，要小心他的暗器。""",2,0,0,3,2000,0,0,0,3,9,3,0,0,100,100,100,100,100,0,100
400306,3,6,钟玲  精英,1,60004,12,50402,1,1884,2113,1680,0,309,12,50404,1,1731,2113,1833,0,406,12,50102,1,1731,1961,1986,0,309,12,50206,1,1629,1757,2292,0,0,12,0,1,1961,1604,2113,0,0,12,0,1,1757,2266,1655,0,0,12,0,1,2011,1859,1808,0,3,4,229,160,1800,100,40005,0,0,20,0,0,300,4005,0,0,1,400310,"""“别打扰我哥哥练功。”""",2,0,0,2,2000,61,0,0,3,8,2,2000,4,100,100,100,100,100,0,100
400310,3,10,段公子  精英,1,60404,15,50404,1,2075,1803,3194,0,406,15,50102,1,2529,1985,2559,0,304,15,50111,1,2317,2196,2559,0,302,15,50209,1,2468,2801,1803,0,0,15,0,1,2408,2680,1985,0,0,15,0,1,2529,1682,2862,0,0,15,0,1,2226,2106,2741,0,4,4,324,226,3200,40,10102,0,0,20,0,0,400,4005,0,0,1,400406,"""段公子精通六道神剑，乃大理段氏第一高手。""",2,0,0,2,2000,61,0,0,3,9,3,2000,40,100,100,100,100,100,0,100
400406,4,6,柯惩恶  精英,1,60102,18,50102,1,2626,2696,3225,0,206,18,50111,1,2414,3155,2978,0,213,18,50211,1,2696,2661,3190,0,216,18,50002,1,2626,2978,2943,0,0,18,0,1,2379,3049,3119,0,0,18,0,1,2943,3155,2449,0,0,18,0,1,2696,3190,2661,0,3,4,256,179,2400,0,0,0,0,20,0,0,300,6002,0,0,1,400409,"""柯惩恶难道也加入了丐帮吗？。""",2,0,0,5,2000,61,0,0,3,5,2,2000,8,100,100,100,100,100,0,100
400409,4,9,友坦之  精英,1,60107,20,50111,2,2895,3065,4041,0,209,20,50211,2,3532,2429,4041,0,216,20,50207,2,3405,2768,3829,0,219,20,50307,2,3108,4041,2853,0,0,20,0,2,2853,3320,3829,0,0,20,0,2,3065,2980,3956,0,0,20,0,2,3447,2514,4041,0,4,4,354,247,4000,40,40103,0,0,20,0,0,400,4005,0,0,1,400505,"""终于找到了新任帮主友坦之，赶紧除掉他。""",2,0,0,5,2000,61,0,0,3,8,2,2000,13,100,100,100,100,100,0,100
400505,5,4,裘千仁  精英,1,60212,23,50211,2,3486,3777,4406,0,214,23,50207,2,4164,4019,3486,0,301,23,50206,2,3535,4406,3728,0,304,23,50407,2,3535,3825,4309,0,0,23,0,2,4067,3680,3922,0,0,23,0,2,3583,4599,3486,0,0,23,0,2,3486,4164,4019,0,2,3,186,130,2000,20,10104,0,0,20,0,0,200,4005,0,0,1,400509,"""“我来助慕容公子。”""",2,0,0,6,2000,61,0,0,3,26,2,2000,25,100,100,100,100,100,0,100
400509,5,9,慕容富  精英,1,60207,26,50207,2,3908,4345,5165,0,218,26,50206,2,4454,4618,4345,0,305,26,50209,2,4618,5110,3689,0,309,26,50005,2,4236,4017,5165,0,0,26,0,2,4181,4509,4727,0,0,26,0,2,3744,4454,5219,0,0,26,0,2,4290,4782,4345,0,4,3,390,273,4800,40,20104,0,0,20,0,0,400,4005,0,0,1,400604,"""“竟敢阻止我匡扶大燕，受死吧。”""",2,0,0,6,2000,61,0,0,3,26,2,2000,20,100,100,100,100,100,0,100
400604,6,4,南海神恶  精英,1,60206,28,50206,2,5261,5082,4427,0,302,28,50209,2,5022,4784,4963,0,310,28,50002,2,4189,5439,5142,0,317,28,50103,2,5022,4427,5320,0,0,28,0,2,4427,5201,5142,0,0,28,0,2,4546,5439,4784,0,0,28,0,2,4308,5558,4903,0,2,3,201,140,2400,20,20105,0,0,20,0,0,200,4005,0,0,1,400609,"""南海神恶作恶多端但是智商拙计，好好教训他一番。""",2,0,0,7,2000,61,0,0,3,5,2,2000,0,100,100,100,100,100,0,100
400609,6,9,四大恶人  精英,1,60210,31,50209,2,6202,6488,4489,0,308,31,50002,2,5488,6345,5346,0,319,31,50307,2,5060,6773,5346,0,402,31,50212,2,5917,4775,6488,0,0,31,0,2,4846,6416,5917,0,0,31,0,2,5060,5988,6131,0,0,31,0,2,5060,6488,5631,0,4,3,420,294,5600,40,40104,0,0,20,0,0,400,4005,0,0,1,400705,"""消灭四大恶人，让武林少一群邪门歪道。""",2,0,0,7,2000,61,0,0,3,8,2,2000,0,80,120,100,100,100,0,100
400705,7,5,丘处机  精英,1,60002,34,50002,2,6221,5747,7247,0,317,34,50307,2,6458,6458,6300,0,404,34,50407,2,6063,6221,6931,0,407,34,50302,2,6852,7010,5352,0,0,34,0,2,5826,7405,5984,0,0,34,0,2,6458,7642,5116,0,0,34,0,2,5747,6063,7405,0,2,2,219,153,2800,20,10105,0,0,20,0,0,200,4005,0,0,1,400708,"""丘处机行侠正义，谁知脾气火爆，完全不听解释，只能应战了。""",2,0,0,8,2000,61,0,0,3,26,2,2000,2,80,100,120,100,100,0,100
400708,7,8,老顽童  精英,1,60307,36,50307,2,6056,8264,6481,0,320,36,50407,2,5802,7245,7755,0,407,36,50005,2,5971,8009,6821,0,410,36,50008,2,6990,6905,6905,0,0,36,0,2,6396,7415,6990,0,0,36,0,2,6651,7075,7075,0,0,36,0,2,6396,8349,6056,0,3,2,337,235,4800,10,10205,0,0,20,0,0,300,4005,0,0,1,400709,"""“你们打架怎么能不带我玩呢？”""",2,0,0,8,2000,61,0,0,3,14,5,2000,33,80,100,100,120,100,0,100
400709,7,9,王真人   精英,1,60407,36,50407,2,6477,6739,8133,0,401,36,50005,2,6739,8569,6041,0,408,36,50103,2,6129,8307,6913,0,411,36,50401,2,7174,8394,5780,0,0,36,0,2,6913,5867,8569,0,0,36,0,2,7000,5954,8394,0,0,36,0,2,7000,7000,7349,0,4,2,450,315,6400,13,20201,0,0,20,0,0,400,4005,0,0,1,400806,"""“虽说是误会，但是如果你一人挑落我全真教，说出去我全真教威名何在，得罪了。”""",2,0,0,8,2000,61,0,0,3,14,5,2000,43,80,100,100,100,120,0,100
400806,8,6,纪筱芙  精英,1,60006,40,50005,3,8349,8662,7827,0,407,40,50103,3,7410,7514,9915,0,414,40,50212,3,8871,9393,6574,0,202,40,50206,3,8871,7514,8454,0,0,40,0,3,7410,8558,8871,0,0,40,0,3,7305,9289,8245,0,0,40,0,3,8349,8871,7618,0,3,2,355,248,5400,10,40201,0,0,20,0,0,300,4005,0,0,1,400808,"""纪筱芙被峨眉逐出师门后一直躲在无情谷中。""",2,0,0,8,2000,61,0,0,3,26,2,2000,6,100,80,120,100,100,0,100
400808,8,8,莫愁仙子  精英,1,60104,41,50103,3,8210,7445,10394,0,409,41,50212,3,9084,9739,7227,0,201,41,50302,3,9084,10176,6790,0,204,41,50104,3,7773,9848,8428,0,0,41,0,3,8428,9848,7773,0,0,41,0,3,8975,7445,9630,0,0,41,0,3,9084,7445,9521,0,3,2,360,252,5400,0,0,0,0,20,0,0,300,6004,0,0,1,400907,"""终于找到了莫愁仙子，邪教的使者一定要铲除。""",2,0,0,8,2000,61,0,0,3,26,2,2000,10,100,80,100,120,100,0,100
400907,9,7,左掌门  精英,1,60213,45,50212,3,8935,9419,10750,0,201,45,50302,3,8331,9298,11476,0,208,45,50008,3,8573,11355,9177,0,211,45,50202,3,8935,10750,9419,0,0,45,0,3,10024,11718,7363,0,0,45,0,3,9782,9540,9782,0,0,45,0,3,8573,9661,10871,0,3,2,378,264,6000,10,40203,0,0,20,0,0,300,4005,0,0,1,400911,"""左掌门为人阴险狡诈，是邪教的主力，消灭它。""",2,0,0,1,2000,61,0,0,3,26,2,2000,26,100,80,100,100,120,0,100
400911,9,11,岳掌门  精英,1,60302,48,50302,3,10246,12339,9069,0,205,48,50008,3,10901,11947,8808,0,212,48,50401,3,8938,11424,11293,0,215,48,50201,3,8938,12470,10246,0,0,48,0,3,10377,11816,9462,0,0,48,0,3,8938,12601,10116,0,0,48,0,3,11162,12732,7761,0,4,2,522,365,8000,13,10204,0,0,20,0,0,400,4005,0,0,1,401008,"""五岳掌门联手邪教，一定要阻止他们。""",2,0,0,1,2000,61,0,0,3,26,2,2000,28,100,100,80,120,100,0,100
401008,10,8,波斯圣女  精英,1,60105,52,50008,3,12062,12827,10992,0,213,52,50401,3,11298,14509,10075,0,220,52,50206,3,12062,10227,13591,0,303,52,50208,3,10839,12521,12521,0,0,52,0,3,11604,11909,12368,0,0,52,0,3,10533,13744,11604,0,0,52,0,3,12062,12368,11451,0,3,2,409,286,6600,0,0,0,0,20,0,0,300,6005,0,0,1,401009,"""击败波斯圣女后就能找到教主了。""",2,0,0,1,2000,61,0,0,3,5,2,2000,11,100,100,80,100,120,0,100
401009,10,9,张教主  精英,1,60401,53,50401,3,10970,13514,12878,0,214,53,50206,3,12401,10493,14467,0,301,53,50104,3,11447,12878,13037,0,304,53,50209,3,11288,13037,13037,0,0,53,0,3,10652,13514,13196,0,0,53,0,3,13037,9539,14785,0,0,53,0,3,12401,12401,12560,0,4,2,552,386,8800,13,10201,0,0,20,0,0,400,4005,0,0,1,401106,"""张教主作恶多端，又是邪教掌门，一定要击败他。""",2,0,0,1,2000,61,0,0,3,8,2,2000,37,100,100,100,80,120,0,100
401106,11,6,玄悲  精英,1,60206,57,50206,3,12193,14097,14617,0,220,57,50104,3,13405,13232,14270,0,308,57,50202,3,12713,14270,13924,0,314,57,50306,3,11328,13405,16175,0,0,57,0,3,11674,14790,14444,0,0,57,0,3,11847,14963,14097,0,0,57,0,3,11501,16348,13059,0,3,2,432,302,7200,10,20201,0,0,20,0,0,300,4005,0,0,1,401108,"""“谢逊恶贼人人得而诛之，又是邪教中人，少林是为武林除害。”""",2,0,0,4,2000,61,0,0,3,6,2,2000,19,50,150,100,100,100,0,100
401108,11,8,成琨  精英,1,60103,58,50104,3,13924,13026,15540,0,302,58,50202,3,13385,15899,13206,0,310,58,50201,3,12128,14104,16258,0,317,58,50306,3,11949,13924,16618,0,0,58,0,3,12308,15899,14283,0,0,58,0,3,13385,14104,15001,0,0,58,0,3,14283,15181,13026,0,3,2,436,305,7200,0,0,0,0,20,0,0,300,6003,0,0,1,401209,"""原来都是成琨恶贼搞的鬼，故意挑拨少林与明教之间的关系。""",2,0,0,4,2000,61,0,0,3,5,2,2000,9,50,100,100,100,100,0,100
401209,12,9,玄冥双老  精英,1,60202,63,50202,4,14939,17663,15568,0,316,63,50201,4,14101,16825,17244,0,403,63,50208,4,15568,14729,17873,0,406,63,50204,4,14939,14939,18292,0,411,63,50301,4,15148,19339,13682,0,201,63,50405,4,15358,15148,17663,0,207,63,50003,4,16196,17663,14310,0,4,2,612,428,10400,13,10201,0,0,20,0,0,400,4005,0,0,1,401210,"""“尝尝玄冥神掌的威力。”""",2,0,0,1,2000,61,0,0,3,26,2,2000,15,50,100,150,100,100,0,100
401210,12,10,郡主  精英,1,60208,64,50201,4,16999,17433,15481,0,317,64,50208,4,16349,18952,14613,0,404,64,50209,4,14180,20036,15698,0,407,64,50111,4,16349,19602,13963,0,412,64,50003,4,16566,15047,18301,0,202,64,50202,4,14180,18084,17650,0,208,64,50210,4,15264,18735,15915,0,4,2,618,432,10400,13,20201,0,0,20,0,0,400,4005,0,0,1,401304,"""“敏敏郡主郡主”勾结外敌，危害武林，不知是何居心。""",2,0,0,1,2000,61,0,0,3,4,2,2000,21,50,100,100,150,100,0,100
401304,13,4,五轮法王  精英,1,60209,66,50208,4,17406,21273,13766,0,401,66,50209,4,18088,13084,21273,0,408,66,50306,4,14904,16268,21273,0,411,66,50406,4,17633,15359,19453,0,201,66,50210,4,18998,17406,16041,0,206,66,50203,4,16041,18998,17406,0,212,66,50203,4,15813,17406,19225,0,2,2,315,220,5600,6,40201,0,0,20,0,0,200,4005,0,0,1,401307,"""来者是蒙古国师，小心他的五转金轮。""",2,0,0,6,2000,61,0,0,3,26,2,2000,22,50,100,100,100,150,0,100
401307,13,7,达摩智  精英,1,60210,68,50209,4,15805,21645,16506,0,404,68,50306,4,17908,16973,19076,0,411,68,50306,4,18375,16039,19543,0,414,68,50208,4,19543,16506,17908,0,204,68,50203,4,15338,20477,18141,0,209,68,50408,4,17440,19309,17207,0,215,68,50409,4,14871,19309,19776,0,3,2,481,336,8400,10,10202,0,0,20,0,0,300,4008,0,0,1,401310,"""“小僧自天龙寺一别，苦练武功，不如再来切磋切磋。”""",2,0,0,6,2000,61,0,0,3,26,2,2000,23,100,50,150,100,100,0,100
401310,13,10,欧阳风  精英,1,60306,70,50306,4,19129,21159,16591,0,407,70,50306,4,15829,19383,21667,0,414,70,50204,4,18621,20905,17352,0,202,70,50301,4,16845,20398,19636,0,207,70,50405,4,18621,21667,16591,0,212,70,50204,4,20144,13545,23190,0,218,70,50308,4,17606,21667,17606,0,4,2,654,457,12000,13,20202,0,0,20,0,0,400,4008,0,0,1,401406,"""“伤我西域高手，简直不能忍。”""",2,0,0,6,2000,61,0,0,3,4,2,2000,32,100,50,100,150,100,0,100
401406,14,6,大师兄  精英,1,60212,73,50306,4,21490,20173,17538,0,413,73,50204,4,19119,16483,23598,0,205,73,50111,4,21227,23071,14902,0,208,73,50003,4,19119,17801,22281,0,213,73,50202,4,18328,20700,20173,0,218,73,50310,4,20700,20963,17538,0,304,73,50309,4,18065,21754,19382,0,3,2,504,352,9000,10,40202,0,0,20,0,0,300,4008,0,0,1,401410,"""“让你见识一下我的毒掌。”""",2,0,0,7,2000,61,0,0,3,26,2,2000,0,100,50,100,100,150,0,100
401410,14,10,星宿老仙  精英,1,60204,76,50204,4,20416,19323,21783,0,202,76,50111,4,17684,23695,20143,0,209,76,50406,4,20143,19323,22056,0,212,76,50210,4,16864,24515,20143,0,217,76,50203,4,17684,20690,23149,0,302,76,50402,4,16864,20963,23695,0,309,76,50310,4,18231,20690,22602,0,4,2,690,483,12800,13,10203,0,0,20,0,0,400,4008,0,0,1,401506,"""原来是星宿门掌门星宿老仙，正好除掉他。""",2,0,0,7,2000,61,0,0,3,26,2,2000,17,100,100,50,150,100,0,100
401506,15,6,友坦之  精英,1,60107,79,50111,4,18075,24300,21470,0,208,79,50406,4,18358,21187,24300,0,215,79,50208,4,21187,21187,21470,0,218,79,50203,4,22319,20621,20904,0,303,79,50408,4,20338,19206,24300,0,309,79,50003,4,22602,15245,25998,0,319,79,50310,4,20338,24300,19206,0,3,2,531,371,9600,10,20203,0,0,20,0,0,300,4008,0,0,1,401510,"""“原来这位英雄勾结邪教谢逊，请阁下离开本庄。”""",2,0,0,8,2000,61,0,0,3,5,2,2000,13,100,100,50,100,150,0,100
401510,15,10,萧大王  精英,1,60406,82,50406,5,18787,17551,31454,0,212,82,50208,5,24348,20950,22495,0,219,82,50301,5,24657,19096,24039,0,302,82,50405,5,23421,17860,26511,0,308,82,50204,5,21568,24657,21568,0,317,82,50210,5,18787,25275,23730,0,403,82,50209,5,19714,26511,21568,0,4,2,726,508,13600,13,40203,0,0,20,0,0,400,4008,0,0,1,401606,"""“本人虽已非丐帮帮主，但邪教人士不除不行。”""",2,0,0,8,2000,61,0,0,3,7,2,2000,42,100,100,100,50,150,0,100
401606,16,6,五轮法王  精英,1,60209,85,50208,5,23602,24560,22006,0,218,85,50301,5,19772,27114,23283,0,305,85,50003,5,25518,27433,17218,0,309,85,50202,5,22006,24560,23602,0,318,85,50310,5,22645,20730,26794,0,403,85,50203,5,21368,27433,21368,0,409,85,50207,5,23922,17538,28710,0,3,2,558,390,10800,10,10204,0,0,20,0,0,300,4008,0,0,1,401610,"""“原来这次是五轮法王带着一群人前来闹事。”""",2,0,0,5,2000,61,0,0,3,5,2,2000,22,50,50,100,150,150,0,100
401610,16,10,龙姑娘  精英,1,60301,88,50301,5,20118,20448,31979,0,302,88,50003,5,25719,28025,18800,0,310,88,50210,5,19789,26048,26707,0,317,88,50203,5,26378,29343,16824,0,402,88,50402,5,22754,23742,26048,0,407,88,50409,5,26378,23083,23083,0,413,88,50406,5,20448,27366,24731,0,4,2,762,533,14400,13,20204,0,0,20,0,0,400,4008,0,0,1,401706,"""“没想到玉真派也在此处。”""",2,0,0,5,2000,61,0,0,3,7,2,2000,27,50,50,150,100,150,0,100
401706,17,6,向天问  精英,1,60005,91,50003,5,32436,26982,42132,0,309,91,50210,5,37284,36678,27588,0,320,91,50203,5,37284,27588,36678,0,403,91,50408,5,37284,22740,41526,0,408,91,50003,5,32436,36678,32436,0,413,91,50308,5,36072,23952,41526,0,204,91,50207,5,37890,29406,34254,0,3,2,585,409,11400,10,40204,0,0,20,0,0,300,4008,0,0,1,401708,"""向天问前来护教。""",2,0,0,3,2000,61,0,0,3,5,2,2000,5,50,50,150,150,100,0,100
401708,17,8,圣姑  精英,1,60211,92,50210,5,34608,21756,46236,0,314,92,50203,5,36444,40728,25428,0,402,92,50405,5,29712,40116,32772,0,405,92,50204,5,37056,30936,34608,0,410,92,50210,5,27264,36444,38892,0,415,92,50309,5,37056,27264,38280,0,206,92,50406,5,36444,37056,29100,0,3,2,589,412,11400,10,10205,0,0,20,0,0,300,4008,0,0,1,401709,"""圣姑是魔教圣姑，定知道教主所在。""",2,0,0,3,2000,61,0,0,3,26,2,2000,24,50,100,50,150,150,0,100
401709,17,9,任教主  精英,1,60203,93,50203,5,30018,31254,42378,0,316,93,50405,5,28782,44232,30636,0,403,93,50202,5,30018,44850,28782,0,406,93,50310,5,34962,34344,34344,0,411,93,50203,5,27546,44232,31872,0,201,93,50310,5,38052,26928,38670,0,207,93,50410,5,36816,24456,42378,0,4,2,792,554,15200,13,20205,0,0,20,0,0,400,4008,0,0,1,401710,"""终于找到了教主任教主，赶紧消灭他。""",2,0,0,3,2000,61,0,0,3,6,2,2000,16,50,100,150,50,150,0,100
401710,17,10,令狐少侠  精英,1,60403,93,50405,5,36198,42378,25074,0,317,93,50202,5,38052,38670,26928,0,404,93,50203,5,26928,44232,32490,0,407,93,50402,5,29400,31254,42996,0,412,93,50409,5,26310,35580,41760,0,202,93,50310,5,34962,36816,31872,0,208,93,50111,5,31872,42378,29400,0,4,2,792,554,15200,13,40205,0,0,20,0,0,400,4008,0,0,1,401806,"""“任教主已经改邪归正，英雄何必下此毒手。”""",2,0,0,3,2000,61,0,0,3,6,2,2000,39,50,100,150,150,50,0,100
401806,18,6,赏善罚恶  精英,1,60202,97,50202,5,37662,28674,41514,0,403,97,50203,5,33810,28674,45366,0,410,97,50408,5,37020,46008,24822,0,413,97,50003,5,29316,44724,33810,0,203,97,50308,5,33810,41514,32526,0,208,97,50209,5,29316,40872,37662,0,214,97,50304,5,31884,42798,33168,0,3,2,612,428,12000,10,10201,0,0,20,0,0,300,4008,0,0,1,401809,"""这两个是岛上一等一的高手，名为赏善罚恶使。""",2,0,0,7,2000,61,0,0,3,5,2,2000,0,50,150,50,100,150,0,100
401809,18,9,木龙岛主  精英,1,60203,99,50203,5,32508,25968,51474,0,406,99,50408,5,38394,32508,39048,0,413,99,50204,5,32508,35124,42318,0,201,99,50210,5,34470,44280,31200,0,206,99,50309,5,31200,45588,33162,0,211,99,50207,5,30546,40356,39048,0,217,99,50201,5,29238,37740,42972,0,4,2,828,579,16000,13,20201,0,0,20,0,0,400,4008,0,0,1,401810,"""神秘岛主终于出现，不知他功夫如何。""",2,0,0,7,2000,61,0,0,3,4,2,2000,0,50,150,50,150,100,0,100
401810,18,10,石惊天  精英,1,60408,99,50408,5,29892,39702,40356,0,407,99,50204,5,33816,32508,43626,0,414,99,50310,5,39702,40356,29892,0,202,99,50203,5,28584,33816,47550,0,207,99,50310,5,33816,33162,42972,0,212,99,50406,5,29892,33816,46242,0,218,99,50411,5,39048,35124,35778,0,4,2,828,579,16000,13,40201,0,0,20,0,0,400,4008,0,0,1,401908,"""石惊天早已参悟侠客神功，要战胜他绝非易事。""",2,0,0,7,2000,61,0,0,3,8,2,2000,44,50,150,100,50,150,0,100
401908,19,8,星宿老仙  精英,1,60204,104,50204,6,42960,40908,31332,0,415,104,50310,6,42960,49116,23124,0,207,104,50402,6,39540,47748,27912,0,210,104,50409,6,39540,49800,25860,0,215,104,50310,6,34068,31332,49800,0,220,104,50207,6,40908,47748,26544,0,306,104,50406,6,30648,42276,42276,0,3,1,643,450,12600,10,10202,0,0,20,0,0,300,4008,0,0,1,401909,"""没想到星宿老仙这个老贼也来凑热闹。""",2,0,0,5,2000,61,0,0,3,4,2,2000,17,50,150,100,150,50,0,100
401909,19,9,无厓子  精英,1,60310,105,50310,6,31620,50250,34380,0,201,105,50402,6,37830,28170,50250,0,208,105,50003,6,30930,41970,43350,0,211,105,50308,6,35760,30240,50250,0,216,105,50209,6,35760,48870,31620,0,301,105,50406,6,32310,46800,37140,0,308,105,50111,6,35070,48870,32310,0,4,1,864,604,17600,13,20202,0,0,20,0,0,400,4008,0,0,1,401910,"""此人正是棋局主人，击败他。""",2,0,0,5,2000,61,0,0,3,26,2,2000,36,50,150,150,50,100,0,100
401910,19,10,虚竺  精英,1,60405,105,50402,6,31620,46800,37830,0,202,105,50003,6,34380,37140,44730,0,209,105,50210,6,33690,41970,40590,0,212,105,50309,6,32310,39210,44730,0,217,105,50207,6,35760,44040,36450,0,302,105,50410,6,42660,37830,35760,0,309,105,50204,6,30240,35760,50250,0,4,1,864,604,17600,13,40202,0,0,20,0,0,400,4008,0,0,1,402003,"""原来无厓子将毕生功力传给了个小和尚，怪不得少林寺来了那么多高手。""",2,0,0,5,2000,61,0,0,3,7,2,2000,41,50,150,150,100,50,0,100
402003,20,3,向天问  精英,1,60005,107,50003,6,42726,49746,25878,0,205,107,50210,6,42024,29388,46938,0,212,107,50203,6,40620,35706,42024,0,215,107,50310,6,39918,31494,46938,0,220,107,50406,6,41322,25878,51150,0,305,107,50111,6,40620,32196,45534,0,314,107,50207,6,40620,34302,43428,0,2,1,438,306,8800,6,10203,0,0,20,0,0,200,4008,0,0,1,402006,"""看来当年对邪教还是太仁慈了，应该手刃这些残党。""",2,0,0,3,2000,61,0,0,3,4,2,2000,5,100,50,50,150,150,0,100
402006,20,6,圣姑  精英,1,60211,109,50210,6,44910,30630,44910,0,208,109,50203,6,39198,34914,46338,0,215,109,50409,6,36342,35628,48480,0,218,109,50310,6,32058,43482,44910,0,303,109,50207,6,33486,44910,42054,0,309,109,50304,6,42054,44910,33486,0,318,109,50404,6,39198,31344,49908,0,3,1,666,466,13200,10,20203,0,0,20,0,0,300,4008,0,0,1,402009,"""许久不见，“圣姑”武功又精进不少。""",2,0,0,3,2000,61,0,0,3,5,2,2000,24,100,50,150,50,150,0,100
